text,label
kuat rapat angin kian terpa perintah lengser mk naik ambisi capai,1
udik gay,1
banci rokok,1
miris gp ajar,1
dipukili joko kristanto,1
gampang banget edan,1
klop berontak koruptor,1
layak bubar mari referendum rakyat bubar dewan wakil rakyat,1
fakta cebong aku ketua ai dil tugas ai militer dil tukang kayu gagah tampan dil tega tulis pandai bahasa inggris jerman dil anu,1
haha mata picek a,1
kampret pas butuh rusak suasana hati sumpah,1
bani bangsat kali orang buat baik alas maki orang goblok iya,1
marah kasihan kerja keras bacot diam kerja keras bacot bau mulut,1
kirim kontol foto memek km,1
tolol tulis kayak x,1
kafir tulen pilih fuck,1
tolol aji mana agama islam sp i tahu orang aji orang,1
kangen edan,1
terus dungu bong bangsa cabik tinggal pungut sampah kayak dasar mata sipit,1
a inya bacot,1
warga jawa dengar forum umat islam satu usir arik pilih kepala daerah jawa hanbok usir arik telur ben kenyang nek ngelih sok bodoh,1
teriak asing asong demo jilid jilid,1
waspada cina komunis indonesia,1
ha orang kayak pecun dang aduh banget orang kayak bacot sesak napas,1
kurus yuk coli malam minggu kontol gay bahan coli,1
colok headset handphone colok kampret,1
mundur,1
tanu usir cina,1
salah bangsat kecut indonesia dukung bangsat kecut bani onta grup kabur arab tuhan tidur buat surat pemberitahuan tahun pal,1
heran antek antek partai komunis indonesia muncul rintik rintik hujan,1
bego nusantara,1
kerja cina proyek jalan tol lempar bendera merah putih hukum hormat bendera amp depo asi,1
maju motor dorong,1
bayak tangkap korupsi komisi berantas korupsi gagal bubar serah polisi jaksa,1
tahan paksa tuduh beda keri rezim,1
maklum ai komunis sejahtera,1
cina senang indonesia susah canda encek diri csis harry tjan silalahi an,1
cowok kurus kontol lumayan,1
donatur korban iya korban korban biadab tipu orang umrah nc,1
cebong kacung bicara,1
ayo ngewe,1
banget tim sukses bicara banding imbal jasa jamin contoh politik busuk tim anies sandi,1
buddha kafir teroris,1
bual sompret,1
lo oppa oppa korea bilang oppa korea banci banci militer htt,1
kerja usul bubar dewan wakil rakyat kerja wakil rakyat korup lindung koruptor,1
bagus partai komunis indonesia partai komunis indonesia bubar jadi organisasi larang,1
bu sus cuil titit nyawa pikir mana letak kali cari pakai global positioning system google map ketemu,1
katak ge er isu jatuh rezim isu kerja intelijen konter gera komunis,1
indonesia boikot bank iran negara islam terima uang cina,1
citra pilih presiden perkara harga saham mahal point prinsip pakat urus pilih presiden metode kerja rezim sepe i,1
memek gatal ngentot pakai kontol keker,1
lapor rg nista agama orang orang garda utama bela agama munafik adu akrobat munafik,1
mari awas keliling jelang si aktivitas antek komunis lapor ulama tentara nasional indonesia ganyang partai komunis indonesia,1
takbir ganyang partai komunis indonesia,1
senjata bukti anti perintah paham komunis dangkal bukti med,1
ah serah lot bolot,1
bajing,1
nikmat a ngentot pi geng hoot,1
ancem an kayak banci jancuk,1
jujur nabi muhammad catut nama tuhan legal jahat lukman,1
cocot,1
didik bodoh larang bawa agama biar orang islam bayar sadar pilih gila,1
titit peler kontol kupu kupu,1
buzzer apes gembel warung internet tunggu ciduk gaji gede ajar biar ip anonim,1
gaji juta presiden juta pikir maju kayak sekolah kerja giat salah kayak ustad provokator,1
ayo memek isi kontol,1
diam kodok bani kampret kah partai demokrasi indonesia partai demokrasi indonesia p juang,1
subhanallah vonis salah naudzubillahimindzalik tanda wajib lengser,1
tiada pangkat mulia dunia pangkat hebat apa manusia lahir ahli cebong tukang tipu plonga plongo akibat optimisme ganti presiden plonga plongo,1
marah marah nete,1
manusia homo,1
haha lancar babi nak sambung kerja,1
setya novanto level te entu dendam bikin lawan babak bur mati,1
bukti valid bahaya virus idiot minum salah satu admin,1
orang cina bebas mukidi ahli cebong tukang tipu cebong goblok ketulungan plonga plongo akibat optimisme ganti presiden plonga plongo dunning kruger effect,1
cupu ih,1
indonesia cerita anggota dewan wakil rakyat tunggak bayar listrik anggota dewan wakil rakyat jual kaos anggota dewan wakil rakyat ganti presiden kaos parah rakyat goblok ganti presiden tagar doang lucu,1
ucap mu bos foto anis benci,1
komen facebook pakai template rezim partai komunis indonesia rezim anti islam rezim jilat cina,1
kali ketemu bobotoh viking kaos the jak pikir,1
babi kejut,1
sayang enak jilat memek memek mulus memek lebat bulu bikin sensasi,1
biadab teroris buddha myanmar bakar al alquran,1
mentang kuasa ambil wenang yudisial sarap,1
dagang aneh nyata harga ribu kg nasional idul fitri lebaran ribu aneh beras murah rezim aneh,1
fokus lari hutang coba cek anggar dapat belanja negara alokasi menteri menteri uang debat hutang anonim,1
hebat bicara cinta pegang alquran pegang hidup alquran bicara cinta perang bunuh penggal,1
kampung tau crispy rendang lengkuas crispy rendang,1
menang lari berita hafiz alquran heboh dasar media cebong,1
kontol mas,1
ngentot,1
waaah p r gerwani nkbenkz babi sipit bentuk adik choong hancur hasil nth t kuda babi sipit ngooaaahahaaa,1
orang edan koe,1
te unda penjara,1
edan didinya euy madep t o p,1
gelar profesor doktor tolol tampak orang tolol kutip alquran sayang,1
gembok akun tebar data kali kali main data data gembok akun hari kali gembok akun payah cebong cupu,1
indonesia salah kuasa cina bang,1
jujur orang cerdas pintar pilih orang imam pimpin salat aji santun sopan sepe i babi kafir,1
budek tuli,1
oceh onta yaman,1
bubar komisi berantas korupsi wenang komisi berantas korupsi polisi jaksa,1
joget raffi ahmad ayu ting ting bilang norak kampung nagita slavina kronologi,1
kemarin momoland one suka banget lihat orang sukses babi warganet,1
tuhan hidup ku salah ku tuhan goblok,1
depan setan dungu burittt,1
bahas islam rusak nilai kuat karakter revitalisasi didik nilai,1
polisi selidik asma kait anies sandi kait ramai gubernur hasil sebar benci,1
culun,1
bodoh tegak tai manusia,1
henti pamer dungu biadab islam wiraswasta sembah allah subhanahu wa taala janji a rampas,1
umat islam milik kriteria pilih pimpin pimpin masjid pilih pimpin non muslim,1
usir cina negara satu republik indonesia warga negara indonesia turun cina skrining,1
nete menit anak lulove pingsan,1
mention genap ikut bong mention ras masuk kakus cebong dungu berfollower digit,1
ulama dukung rezim anti islam samawi kolam samawi,1
sepe inya gerombol rindu rusuh hati kabul tuhan iklan jahat,1
hai goblok kabar kemarin admin bilang turki bayi lahir beban utang x parah indonesia kasih tau solvabilitas utang ratus negara kuliah eko,1
kevin sanjaya geblek,1
cacat anjir,1
coy kacrut sedia,1
berengsek boyfriend kuat,1
subianto gagal maju,1
serang malam ended up blok cupu kicep ngewe,1
tolol aji mana agama islam sp i tahu orang aji orang,1
ju goblok banget kesal,1
pakai jilbab komunis megawati sri mulyani puan maharani mentwit pintar tong,1
lini panas ganyang partai komunis indonesia,1
sekolah free class mulu nik tar bego kayak,1
iya gilir ramai bela pas idol mati sedih doang serbu gila an sarap maaf,1
cepat ekor changbin hyung dibully titit darah habis,1
panik kutil babi tumbang putar terus cuap cuap mu media sosial pengaruh,1
cape kayak bego teman diskusi uji,1
bangsa bajing anjing babi goblok,1
top bela nista agama belaga bela agama wkwk mabuk,1
waspada cina komunis indonesia,1
adren menge i rasa puan sakit kasih orang tegar tangis bajing tangis,1
tau bicara tumpas partai komunis indonesia komunis antek serang serang partai komunis indonesia partai komunis indonesia lindung partai komunis indonesia,1
cebong nge i,1
telepon kampret yakkkk tolong sekarat,1
setan,1
salah kafir nainggolan ajak tonton film kafir panggil bang lai keok belgia,1
cebong sunat p ustad layan p ustad,1
iya kalah lawan bani taplak wkwk,1
imam rapat saf lurus saf senior panggil junior masuk junior bodoh senior,1
plakat isi kerja polisi indonesia polisi tionghoa jelas polisi tolak markas lihat foto kayak selamat,1
sambung te utup kekeh singgah bilah bibir ocha henti toko kue maksud bayar langsung gegas rumah milly tunggu kunyuk edisi rumah,1
moga panglima tentara nasional indonesia selamat negara satu republik indonesia jual aset negara antek antek komunis,1
anies congor gede realisasi janji bisa korupsi dosen bangsat,1
jongos luhut,1
heran dukung polemik film si partai komunis indonesia aneh lari jalan mundur,1
kaum bani cabul bohong makan bohong pulang donatur rasa azab allah,1
bagi mabuk minum keras ajar contoh syamsuddin oh mabuk sepe i biar goblok,1
bajing bajing,1
dukung surat pemberitahuan tahun arb sda orang orang bejat tabiat kasar orang,1
bank kena virus cebong blangsak,1
islam nusantara kristen gereja kristen jawa gereja kristen indonesia,1
sompret,1
tim sukses anies sandi mentwit kacau sok jago,1
partai komunis indonesia rusak islam bahaya,1
jalan sunnah hijrah hujat dasar kafir,1
ribut ekonomi salah ribut hukum salah ribut otoriter salah ribut patung salah boleh,1
anak rupiah jaman anjir jomlo jablay kebelet pacar jomlo jablay kebelet pacar,1
bicara atur bodoh pikun literasi jenderal orang habib kena hina pancasila paham mabuk kecubung orang,1
rakyat indonesia tau pimpin ri,1
twitter logo burung isi manusia anjing monyet babi,1
apa ah alah gembel banget screenshot,1
jebur cebur,1
indonesia lawyers club boediono century ikut intens lupa kunci butuh ganti presiden,1
eh jancuk mana,1
ih bangsat,1
muncul partai komunis indonesia bulu monyet,1
cebong ahli bully ahli bully gerombol kampret panik temu sosok pas ganti a inya wajib periode,1
yaelah terobos lampu merah kalem bro polisi terobos kejar dongok,1
tukang pijat bf kayak suka kontol kayak,1
tempe penyet bumbu halo monyet ge pain tempe penyet ge murah nada monyet ge marah tempe penyet sayur buncis ayo monyet senyum plisssssssss,1
pantat balita bopeng iya,1
kampret kasar bandit negara satu republik indonesia orang cina usir rakyat indonesia biar tau,1
junros qqqq dewa banget anjir edit anti noob noob klub,1
habis gelap terbit terang road to ganti presiden harika,1
pakai wifi gembel,1
taruna am perek,1
manusia manusia iblis komisi berantas korupsi bubar komisi berantas korupsi bubar manusia iblis senang hati,1
memek nikmat ku suka,1
bocah pakai baju hitam bangsat salah,1
unjuk indonesia tuntut lengser,1
bolot alias daki,1
tyas mirasih pecun bareng agency,1
selamat setan,1
tebal banget bentuk memek tante,1
nikmat banget duo cowok ganteng habis ngentot,1
mending mundur,1
beda muhammad arab buta huruf aku nabi percaya sempurna tebar biadab bunuh cocok penis,1
mas takut pecat setya novanto setya novanto bela nista agama,1
ganyang partai komunis indonesia,1
alangkah rugi nista abadi manusia cipta saripati tanah kembali neraka negara satu republik indonesia butuh koboi holistik iman,1
tiada bicara kunyuk kuota iya,1
gilir butuh sok baik baikin gilir butuh diam diam jelek setan,1
wkwk cebong tipu ikut gaya tipu junjung,1
admin tolol ai tolol ai tolol orang tolol,1
pertamina rugi garuda rugi usaha listrik negara rugi kau rugi badan usaha milik negara untung devisit sungkan bilang presiden hebat gilir anak bisnis pisang goreng omzet triliun percaya dungu,1
iya trump nista agama anti islam hubung anis,1
aparat keparat biadaaaaa,1
adik maling kerja maling mati maling anak haram kontol,1
he su anjing sehat,1
salah anggar dapat belanja negara gaji mulut onta kerja moga allah cepat kasih,1
mukidi kuasa orang surat pemberitahuan tahun fa kodrat bopeng nathan kawan kawan jamin aman ganti presiden,1
tuan guru bajang cebong wkwk ulama cebong,1
assalamualaikum bela kristen sembah bangkai yesus busuk satu bela kristen bodoh,1
tahan paksa tuduh beda keri rezim,1
kontaminasi murid kasih kaca gerung bro nkl nalar dungu bicara emas mahal kalajengking,1
entot adik mas ah ah mas enjot memek adik,1
rezim orang kayak berani tampil layar kaca mohon ambil tindak,1
peluk badan selip tangan cd ngaceng gesek jari bibir memek teken klitoris,1
tuju gelar santri hormat santri hormat babi,1
neo komunis antek cina sebentar musnah negeri,1
kabinet jongos cina,1
nete abang ggg,1
pecat darmin nasution menteri ekonomi bodoh turun daya beli anak kahiyang meni bobby nasution,1
komisi berantas korupsi bubar manfaat buang uang rakyat urus korupsi polisi impoten lembaga lebur era presiden rakyat indonesia percaya institusi in,1
facebook anjir lupa,1
harap maklum buat isu toku dekat idiot,1
iya kelas nista agama bacot doang arogan surat putus bilang tai nenek oh sumber waras nama e kartu tanda duduk kabar sekakmat,1
alquran kitab sampah zakar sila ban,1
aset negara jual ruhut hebat impor pangan rajalela bahan bakar minyak babi buta juta lowong kerja asing hebat joko widodo bikin rakyat negara sengsara hancur,1
cebong bela junjung citra tipu rezim anti islam,1
cari mama biar nete,1
anjir urus,1
dewan wakil rakyat legislasi nasional ternak cebong bicara,1
rujuk sempak deh ruang gerak radikalisme teror batas bilang anti islam otak kotor onta,1
udik pecah balon wkwk,1
iya pintar malas laden orang bodoh kayak situ haha tau haha fan juventus nge i tim fan apaaaaa,1
tim sukses anies sandi mentwit kacau sok jago,1
bilang bodoh,1
cewek sabar hadap laku bajing laki laki,1
kuat ronde hihi ngentot sange,1
sul teng ekses akibat sandera hutang cina ganti presiden presidenbaru tetapjokowiganti,1
kejam umat buddha myanmar kejam teroris,1
rela munafik jumput nikmat dunia bela kuasa zalim,1
sirik onta,1
stigma babi milik tuhan kafir,1
puasa sok sok cerita buka kantor ngentot fuck citra yosy bin o,1
detik detik presiden indonesia eh gubernur indonesia be emu presiden turki teks bingung langsung nyerocos bicara tampak akrab beda ah bahas kelia,1
tahta pikun,1
nama andi taufan tiro status pidana korupsi dukung anies sandi,1
haha muka banci kecoa kafir z,1
bacot,1
ekonomi pegang gerindra hancur negara masak saran cetak uang bayar hutang hutang utang negara bilang biaya produksi cetak uang murah ekonomi comberan kecoa,1
iya kelas nista agama bacot doang arogan surat putus bilang tai nenek oh sumber waras nama e kartu tanda duduk kabar sekakmat,1
subianto calon presiden abadi gagal maju,1
kempot pipi suka sedot kontol,1
harus thread tenaga kerja indonesia malaysia jam kerja jam kilang jahanam,1
kaum cebong kafir dongok dungu haha,1
sumbu pendek koalisi negara partai komunis indonesia partai komunis indonesia lengser pusing hamba,1
waspada antek komunis pintar kamuflase,1
berita islam rabi israel orang kulit hitam monyet picu kecam keras,1
orang saksi anjing babi tolol,1
ai sompret bubar pilih,1
bolot sis,1
tonton televisi isi banci mulu youtube ah elahhh,1
ngakakkk banget kepick derita nice mochi lo taken lo cacat,1
ninja kali tukang roti keliling cepat banget hilang x rumah kejar sarap,1
ahmad dhani hormat babi anjing kontol lonte tunggu karier mu habis,1
malas banget jodoh upil onta,1
cina kafir bangsat dasar komunis,1
nama tim baja bajing,1
partai komunis indonesia adakan calon presiden pilih bilang partai komunis indonesia pilih bilang emx pikir,1
maju anjing,1
psi kumpul perek perek laki sekretariat jenderal otak duit suruh pikir banget kebo,1
jenggot bajing,1
lapor alisa wahid sama teroris buddha myanmar front bela islam,1
tai,1
kepung yayasan lembaga bantu hukum indonesia bubar hati ikat alumni universitas indonesia oi,1
buddha bantai muslim rohingya,1
pribumi tolak etnis cina pimpin indonesia adu pancasila bineka,1
attend kelas,1
islam nusantara tetes telur kodok said agil kolektor cebong bang hidup sari comberan hasil buang koar islam nusantara,1
tidur kampang,1
melek mata hati serius nyinyir,1
cina perikemanusiaan suka cina indonesia,1
bajing,1
mantap memek crot ooohhhhh lemas,1
materi hukum susah jurus porsi susah ilmu tahu alam banding in jurus susah borjuis elite bagus alah tai kucing,1
